id,name,num_assets,White_Paper,Webinar,Software_Download,Free_Offer,Live_Event,Case_Study
4352,fdsafds Digital CPG,1,0,1,0,0,0,0
4353,Alere Digital CPG,5,1,4,0,0,0,1
4354,O2 DWA CPG,6,1,4,0,0,0,1
4355,Dotline Digital CPG,1,0,1,0,0,0,0
4356,VeriSign Digital CPG,1,0,0,0,0,1,0
4357,VeriSign dfin. CPG,3,3,0,0,0,0,0
4358,Okta DevMediaShark71510 CPG,3,3,0,0,0,0,0
4359,Metalogix DeveloperGenerationCampaign CPG,7,1,0,0,0,0,0
4360,GW Desktop CPG,0,0,0,0,0,0,0
4361,Synnex DeskRemedyforce CPG,4,0,0,0,0,0,0
4362,IBM Desktop CPG,1,1,0,0,0,0,0
4363,NetApp Designs CPG,1,1,0,0,0,0,0
4364,Citrix Digital CPG,0,0,0,0,0,0,0
4365,Apple DesigningWebDevelopment CPG,1,1,0,0,0,0,0
4366,WebiMax DWA CPG,1,1,0,0,0,0,0
4367,Varicent DTSPaper CPG,1,1,0,0,0,0,0
4368,Storewize engineering CPG,5,5,0,0,0,0,0
4369,System email CPG,0,0,0,0,0,0,0
4370,Google Design CPG,0,0,0,0,0,0,0
4371,Recommind Design CPG,1,0,0,0,1,0,0
4372,HP Design CPG,1,0,1,0,0,0,0
4373,"Dice -DenkiAmerica,Inc. CPG",1,1,0,0,0,0,0
4374,DataTree Demo CPG,1,0,0,0,0,0,1
4375,NetApp DenkiInc. CPG,1,0,1,0,0,0,0
4376,Q1 Direct40309 CPG,0,0,0,0,0,0,0
4377,Rackspace Demos CPG,10,0,0,0,0,0,0
4378,Thawte Demo CPG,1,0,0,0,1,0,0
4379,Sophos -Descriptions CPG,1,1,0,0,0,0,0
4380,myDataTree Demo CPG,2,0,1,0,0,1,0
4381,Delphix DellWhitepaper CPG,0,0,0,0,0,0,0
4382,test Dell CPG,5,5,0,0,0,0,0
4383,"RPath delete,e CPG",5,3,2,0,0,0,0
4384,rPath delete CPG,10,0,0,0,0,0,1
4385,Trizetto DellTrialDownload CPG,2,1,0,0,0,0,1
4386,Checkpoint deleteme CPG,14,14,0,0,0,0,0
4387,Smarter Dell CPG,4,4,0,0,0,0,0
4388,Smarter DeliverabilityQ4Benchmarks CPG,0,0,0,0,0,0,0
4389,SB dell CPG,0,0,0,0,0,0,0
4390,Wheelhouse Delaney CPG,7,7,0,0,0,0,0
4391,Wheelhouse Degrees CPG,6,6,0,0,0,0,0
4392,reThink DefaultFieldOrder CPG,7,5,1,0,0,0,1
4393,ibm -Dedupe_Q4 CPG,0,0,0,0,0,0,0
4394,Cooler Dec-Feb CPG,1,0,1,0,0,0,0
4395,Navigating December CPG,4,1,0,0,0,0,0
4396,Storage Dealspace CPG,3,8,2,0,0,0,0
4397,new Dec/JanCampaign CPG,0,0,0,0,0,0,0
4398,Nuance Dec CPG,2,2,0,0,0,0,0
4399,Veeam DeepQ32010 CPG,19,19,0,0,0,0,0
4400,Epicor (Gov) CPG,1,0,1,0,0,0,0
4401,Wheelhouse DE CPG,4,3,1,0,0,0,0
4402,HP DE CPG,2,2,0,0,0,0,0
4403,UE DE CPG,0,0,0,0,0,0,0
4404,Interactive DE CPG,0,0,0,0,0,0,0
4405,Rainmaker DDMAMarch-April11 CPG,0,0,0,0,0,0,0
4406,Rise DCK2010 CPG,8,8,0,0,0,0,0
4407,GX DCOTechNetwork)Leads71409 CPG,0,0,0,0,0,0,0
4408,Tealium EBFITWP CPG,5,5,0,0,0,0,0
4409,Tealium EBF71009 CPG,1,1,0,0,0,0,0
4410,Eloqua DataWPOTD CPG,1,1,0,0,0,0,0
4411,SSL Visibility CPG,2,2,0,0,0,0,0
4412,Vision DataQ42011-SmallBusiness-118612 CPG,4,4,0,0,0,0,0
4413,White DataQ42011-MediumBusiness-118612 CPG,0,0,0,0,0,0,0
4414,Whitepaper DataQ32009 CPG,1,0,1,0,0,0,0
4415,IBM DataLeads41309 CPG,3,3,0,0,0,0,0
4416,Building DataLeads32509 CPG,6,4,2,0,0,0,0
4417,Bazaarvoice DataLeads11209 CPG,0,0,0,0,0,0,0
4418,Test DataITwhitepapersApril11 CPG,0,0,0,0,0,0,0
4419,Momentum Data-DW(Old) CPG,1,1,0,0,0,0,0
4420,Q4 DataLeads11209 CPG,1,0,0,0,0,0,0
4421,IBM DataIFWITHDec11 CPG,1,0,1,0,0,0,0
4422,Apple Data-July CPG,1,1,0,0,0,0,0
4423,Amrinder Data-DW CPG,7,7,0,0,0,0,0
4424,test Datacenters CPG,3,3,0,0,0,0,0
4425,Rocco DataCenterKnowledge100109 CPG,1,0,1,0,0,0,0
4426,Adobe Data-BI(Old) CPG,0,0,0,0,0,0,0
4427,campaign Data-BI CPG,1,1,0,0,0,0,0
4428,jfdksjflk Database CPG,5,5,0,0,0,0,0
4429,N-Able_Digital Data52411 CPG,4,3,0,0,0,0,0
4430,Business Database CPG,0,0,0,0,0,0,0
4431,Taleo Data40817 CPG,10,6,4,0,0,0,0
4432,Marketing Database13 CPG,6,3,3,0,0,0,0
4433,Positioning Data118612QuinstreetITwhitepapersOct-41954*100-499cosize CPG,10,6,4,0,0,0,0
4434,Splunk Data100410 CPG,2,2,0,0,0,0,0
4435,CyrusOne Data_Tech CPG,8,7,0,0,0,0,1
4436, Data_Marketing CPG,1,3,1,0,0,0,0
4437,hjym Data_Finance CPG,4,3,1,0,0,0,0
4438,Act-On Data/Business-International CPG,7,2,0,0,0,0,0
4439,HP Data31011 CPG,2,2,0,0,0,0,0
4440,TRUSTe Data/Business-International(Old) CPG,1,1,0,0,0,0,0
4441,Kaon Data118612QuinstreetITwhitepapersOct-41954*10-99cosize CPG,3,1,0,0,0,0,0
4442,Sybase Data CPG,0,0,0,0,0,0,0
4443,McAfee Data CPG,1,1,0,0,0,0,0
4444,Beyond2012 Data CPG,0,0,0,0,0,0,0
4445,AppAssure Data CPG,0,0,0,0,0,0,0
4446,Trizetto Data CPG,10,1,0,0,0,0,0
4447,Cisco Data CPG,1,0,0,0,1,0,0
4448,Cisco Data CPG,1,0,1,0,0,0,0
4449,Jigsaw Data CPG,1,1,0,0,0,0,0
4450,IBM Data CPG,1,0,1,0,0,0,0
4451,The Data CPG,1,1,0,0,0,0,0
4452,TheLadders Dame CPG,4,0,4,0,0,0,0
4453,test4323578 D1602 CPG,3,2,1,0,0,0,0
4454,Apple D2D2013 CPG,1,1,0,0,0,0,0
4455,Gleanster CyberthreatReport CPG,10,8,1,0,0,0,1
4456,IBM D2730 CPG,6,4,1,0,0,0,1
4457,iCIMS Cycle(Manu.net)Leads51309 CPG,0,0,0,0,0,0,0
4458,Apple DACH CPG,0,0,0,0,0,0,0
4459,Pardot CyberReport CPG,10,0,0,0,0,0,0
4460,Coreworx Cyberespionage CPG,9,8,1,0,0,0,0
4461,Alix CYAMDDell CPG,1,1,0,0,0,0,0
4462,Webinar CSOITWPLeadGenNov-Jan2013 CPG,1,1,0,0,0,0,0
4463,HP CustomeZineQ2 CPG,5,0,1,0,0,0,0
4464,Predictive CustomeZineJuly CPG,9,0,0,0,1,0,0
4465,HP CustomerNA CPG,1,0,0,0,1,0,0
4466,Predictive Customer CPG,0,0,0,0,0,0,0
4467,Tealeaf C-Suite CPG,0,0,0,0,0,0,0
4468,iCIMS -CycleES2Launch CPG,1,0,0,0,0,1,0
4469,iCIMS Cyberespionage CPG,1,1,0,0,0,0,0
4470,StarWind Dame CPG,7,0,0,0,0,0,0
4471,SOW_2 CSC CPG,0,0,0,0,0,0,0
4472,Guidant DataLeads CPG,0,0,0,0,0,0,0
4473,SIEM CSC CPG,3,3,0,0,0,0,0
4474,AdavptivCool CS CPG,0,0,0,0,0,0,0
4475,Imation CS CPG,1,1,0,0,0,0,0
4476,Wheelhouse CrossWebsite CPG,1,1,0,0,0,0,0
4477,Google Crossbrowser CPG,0,0,0,0,0,0,0
4478,DocuLex CS CPG,3,3,0,0,0,0,0
4479,DocuLex CS CPG,4,11,0,0,0,0,0
4480,Hacker CS CPG,1,0,1,0,0,0,0
4481,IBM Cross CPG,6,6,0,0,0,0,0
4482,"Verisign,Inc CRMQ3(Old) CPG",0,0,0,0,0,0,0
4483,IBM CRMLeads52109 CPG,6,6,0,0,0,0,0
4484,SugarCRM CRM-QuinSteet CPG,3,3,0,0,0,0,0
4485,APC CRMLeads60809 CPG,0,0,0,0,0,0,0
4486,Technical CRMLeads51509 CPG,0,0,0,0,0,0,0
4487,FM CRMQ4 CPG,1,1,0,0,0,0,0
4488,Secure CRMIncremental-41652 CPG,1,0,1,0,0,0,0
4489,Q1 CRM-ERP CPG,24,24,0,0,0,0,0
4490,SC CRMAULeads71408 CPG,1,1,0,0,0,0,0
4491,eGuides CRM91509 CPG,4,6,0,0,0,0,0
4492,Marketo CRM91509 CPG,8,1,0,0,0,0,0
4493,"TITUS, CRM102709 CPG",6,4,0,0,0,0,2
4494,APC CRM_Social_Incremental CPG,1,1,0,0,0,0,0
4495,Kaseya CRM CPG,1,0,0,0,0,0,1
4496,Kaseya CRM CPG,2,2,0,0,0,0,0
4497,Kaseya CRM CPG,1,1,0,0,0,0,0
4498,HubSpot CRMDecember12toDecember13 CPG,0,0,0,0,0,0,0
4499,ASL EduNeering CPG,1,0,0,0,1,0,0
4500,ASL EDUCATIONAL CPG,1,1,0,0,0,0,0
4501,Aprimo CRM_Social_Incremental CPG,0,0,0,0,0,0,0
4502,InterCall CRM CPG,1,0,0,0,1,0,0
4503,Brainloop CRM CPG,1,0,0,0,1,0,0
4504,Kaseya CRM CPG,1,0,0,0,0,1,0
4505,Polarity1 CRM CPG,0,0,0,0,0,0,0
4506,Quaero CRM CPG,2,0,2,0,0,0,0
4507,IAG CRM CPG,1,0,1,0,0,0,0
4508,Q1 CriticalLeads70809 CPG,1,1,0,0,0,0,0
4509,Ion CRM CPG,2,2,0,0,0,0,0
4510,Trizetto CRM CPG,0,0,0,0,0,0,0
4511,IBM CRM CPG,1,0,0,0,1,0,0
4512,Taleo CRM CPG,0,0,0,0,0,0,0
4513,HP CriticalLeads62309 CPG,5,2,0,0,0,0,3
4514,Offshore CreditProcessingSolutions CPG,1,1,0,0,0,0,0
4515,InterCall2 Cragg CPG,3,2,0,0,0,0,1
4516,Brocade CPL2013 CPG,4,4,0,0,0,0,0
4517,Good CPL CPG,11,9,0,0,2,0,0
4518,Box.net CPL CPG,1,1,0,0,0,0,0
4519,ITPro CPL CPG,1,0,0,0,0,1,0
4520,Q1 CPL CPG,0,0,0,0,0,0,0
4521,UVM CRM CPG,1,1,0,0,0,0,0
4522,VMware CPL CPG,1,1,0,0,0,0,0
4523,CommScope C-Suite CPG,1,1,0,0,0,0,0
4524,Tina CPL CPG,1,1,0,0,0,0,0
4525,IT CPL CPG,0,0,0,0,0,0,0
4526,SailPoint CoveragefromCriticalMention CPG,4,4,0,0,0,0,0
4527,IBM CounselExaminesCriticalRoleofContractsinMitigatingBusiness CPG,0,0,0,0,0,0,0
4528,Oracle CounselExaminesCriticalRoleofContractsinMitigatingBusiness CPG,8,2,0,0,0,0,0
4529,Oracle TSGIT500-999 CPG,5,5,0,0,0,0,0
4530,Q1 Coupon CPG,0,0,0,0,0,0,0
4531,Risk CPL CPG,8,8,0,0,0,0,0
4532,Taleo CPC CPG,9,4,0,2,0,0,0
4533,csg CS CPG,15,13,2,0,0,0,0
4534,Quaero Corruption CPG,3,3,0,0,0,0,0
4535,Quaero CorporationLeads62509 CPG,0,0,0,0,0,0,0
4536,Compuware Corporation CPG,15,15,0,0,0,0,0
4537,Compuware Corporation CPG,2,2,0,0,0,0,0
4538,VMware CorporateforEuropeanHoldingSubsidiariesofAmericanCorporations CPG,1,0,0,0,0,0,0
4539,jgh Cost CPG,0,0,0,0,0,0,0
4540,Nimsoft Cost92409 CPG,1,0,0,0,0,0,0
4541,YouSendIT CorporationLeads12809 CPG,1,0,0,0,1,0,0
4542,Microsoft Corp2011 CPG,1,1,0,0,0,0,0
4543,PC CorporationLeads61109 CPG,0,0,0,0,0,0,0
4544,Privileged CRMMarketing CPG,7,1,0,0,0,0,0
4545,IBM Corp101410(Old) CPG,10,7,0,0,0,0,0
4546,IBM Corp101410 CPG,10,10,0,0,0,0,0
4547,Pontiflex Corp. CPG,5,5,0,0,0,0,0
4548,US Corp. CPG,4,0,1,0,0,0,0
4549,US Corp. CPG,0,0,0,0,0,0,0
4550,Neverfail Corp CPG,0,0,0,0,0,0,0
4551,Apple Corp- CPG,1,1,0,0,0,0,0
4552,Aruba CornerLogo CPG,7,4,0,0,0,0,0
4553,adf Convergence CPG,1,0,0,0,0,0,0
4554,afsd Converged(AMDLeads) CPG,3,0,0,0,0,0,0
4555,DemoFlick Converged CPG,3,2,0,0,0,0,1
4556,YouSendIT Corporation CPG,2,2,0,0,0,0,0
4557,UL ConvergedServers CPG,1,0,1,0,0,0,0
4558,Customer Converged41910 CPG,10,8,0,0,0,0,0
4559,Hanapin Cool CPG,6,6,0,0,0,0,0
4560,Predictive Converged CPG,1,1,0,0,0,0,0
4561,Brandworkz2012 Converged CPG,1,0,0,0,1,0,0
4562,enStratus ControlPANIDGMarch2012 CPG,5,3,2,0,0,0,0
4563,"SafeNet, ControlContentSyndicationPANIDGMay2012 CPG",1,1,0,0,0,0,0
4564,ROI Contractual CPG,0,0,0,0,0,0,0
4565,IBM ContentonITwhitepapersOct-Dec12 CPG,4,1,0,0,0,0,0
4566,Acronis Controls CPG,1,0,1,0,0,0,0
4567,Nuance Control-MIDGContentSyndicationSept2012 CPG,0,0,0,0,0,0,0
4568,Merge Control(US)Leads72009 CPG,1,1,0,0,0,0,0
4569,Janrain Converged CPG,10,3,2,0,0,0,0
4570,Osteopathy Continuous CPG,8,8,0,0,0,0,0
4571,Online Content-Virtualization CPG,12,12,0,0,0,0,0
4572,"SafeNet, ContentQ4 CPG",0,0,0,0,0,0,0
4573,Valentine ContentQ2 CPG,0,0,0,0,0,0,0
4574,DocuSign Contentprogram-October-December2011 CPG,2,4,0,0,0,0,0
4575,Valentine ContentIFWNWWITWHMay-Aug2012 CPG,13,13,0,0,0,0,0
4576,Valentine ContentIFWITWPMar-May13 CPG,10,10,0,0,0,0,0
4577,Valentine Content CPG,7,4,3,0,0,0,0
4578,Vovici Content CPG,1,1,0,0,0,0,0
4579,Goldleaf Content CPG,1,0,1,0,0,0,0
4580,Oracle ContentQ4 CPG,3,3,0,0,0,0,0
4581,Oracle TSGFR500-999 CPG,10,6,0,0,0,0,0
4582,Neverfail ContentQ2 CPG,0,0,0,0,0,0,0
4583,Education Content CPG,0,0,0,0,0,0,0
4584,US Content CPG,1,0,1,0,0,0,0
4585,US Content CPG,4,6,0,0,0,0,0
4586,IBM DataeGuide42012 CPG,2,2,0,0,0,0,0
4587,HRM Content CPG,2,2,0,0,0,0,0
4588,Everything ILOGTechNetwork)Leads71409 CPG,2,2,0,0,0,0,0
4589,Wheelhouse Content CPG,5,5,0,0,0,0,0
4590,IBM Content CPG,4,4,0,0,0,0,0
4591,Data Content CPG,4,3,1,0,0,0,0
4592,FOOD Containment CPG,2,2,0,0,0,0,0
4593,Multi-Generational ContactMarch-April12 CPG,0,0,0,0,0,0,0
4594,Q1 ContactMay-June12 CPG,6,3,1,0,0,0,0
4595,US ContactOctober11 CPG,0,0,0,0,0,0,0
4596,HP Leads CPG,0,0,0,0,0,0,0
4597,LeadGen-Q1-2 ContactJuly-August12 CPG,3,3,0,0,0,0,0
4598,Celsius ContactJanuary-April12 CPG,1,0,0,0,1,0,0
4599,test contact CPG,2,2,0,0,0,0,0
4600,sdf Contact CPG,4,4,0,0,0,0,0
4601,IBM contact CPG,2,2,0,0,0,0,0
4602,test ConsultingWPFeb-Apr12 CPG,0,0,0,0,0,0,0
4603,Nexsan ConsultingHRLeadGenerationTest CPG,4,0,0,0,0,0,0
4604,Matrix ConsultingFinanceLeadGenerationTest CPG,1,1,0,0,0,0,0
4605,test Consulting CPG,0,0,0,0,0,0,0
4606,Valentine Construction2013 CPG,0,0,0,0,0,0,0
4607,Valetine Construction CPG,2,2,0,0,0,0,0
4608,Future ConsultingWPAug-Oct12 CPG,0,0,0,0,0,0,0
4609,Drobo ConsultingWPApril-July12 CPG,4,4,0,0,0,0,0
4610,RES ContactITwhitepapersDecember12toDecember13 CPG,1,0,0,0,1,0,0
4611,Limelight Contact CPG,1,1,0,0,0,0,0
4612,KingFish Consultant CPG,1,0,0,0,1,0,0
4613,Interactive PandroptabMarch-April11 CPG,2,0,0,0,0,0,0
4614,IBM Construction CPG,5,1,0,0,0,0,0
4615,testing CONST CPG,3,10,2,0,0,0,0
4616,op5 ConnectPlus CPG,0,0,0,0,0,0,0
4617,test ConnectPCMag CPG,1,0,0,0,1,0,0
4618,dsf ConnectODBC32-bit;Windows CPG,0,0,0,0,0,0,0
4619,Wheelhouse ConnectionITWPFeb-Mar'13 CPG,0,0,0,0,0,0,0
4620,DAM Connect64ODBC;Windows CPG,9,0,1,0,0,0,0
4621,NAC Connect CPG,1,0,0,1,0,0,0
4622,GlobalEnglish Conferencing CPG,1,0,0,0,1,0,0
4623,Cartera Conferencing2012 CPG,0,0,0,0,0,0,0
4624,Cartera Connection72610 CPG,5,5,0,0,0,0,0
4625,B_F_test Conferencing CPG,4,4,0,0,0,0,0
4626,TL Conference2013 CPG,0,0,0,0,0,0,0
4627,iijjklkkl ConcurSB CPG,1,0,0,0,1,0,0
4628,gggggg ConcurMB2012 CPG,0,0,0,0,0,0,0
4629,Acronis -Computing CPG,15,15,0,0,0,0,0
4630,Sungard Conferencing CPG,15,15,0,0,0,0,0
4631,Limelight Leads CPG,1,1,0,0,0,0,0
4632,Data Computing CPG,0,0,0,0,0,0,0
4633,Test123 Computing CPG,1,1,0,0,0,0,0
4634,Citrix Computerworld31209 CPG,8,1,3,0,0,0,4
4635,Q1 Computing CPG,2,2,0,0,0,0,0
4636,Marketing ComputerOct-Dec11 CPG,0,0,0,0,0,0,0
4637,Demo Computer CPG,9,1,0,0,0,0,0
4638,Video ComplianceStudy CPG,0,0,0,0,0,0,0
4639,UVM ComputerInc. CPG,7,7,0,0,0,0,0
4640,GTP CompliancePack CPG,2,2,0,0,0,0,0
4641,S-Drive ComplianceMedia CPG,0,0,0,0,0,0,0
4642,eCalligraphus Compliance CPG,2,2,0,0,0,0,0
4643,Microsoft Compliance CPG,5,5,0,0,0,0,0
4644,IBM Compliance CPG,2,2,0,0,0,0,0
4645,SC Comp CPG,1,1,0,0,0,0,0
4646,Heiler Compliance CPG,3,1,0,0,0,0,0
4647,IBM company CPG,4,2,0,0,0,0,0
4648,Monetate Comp CPG,0,0,0,0,0,0,0
4649,Heiler Compellent-Q4 CPG,0,0,0,0,0,0,0
4650,Heiler Companies CPG,0,0,0,0,0,0,0
4651,OpenText Compellent-Q4 CPG,0,0,0,0,0,0,0
4652,Symform CommunityPractices CPG,1,0,1,0,0,0,0
4653,dfgdfgdfgg Communications CPG,3,3,0,0,0,0,0
4654,CA Communications CPG,8,5,0,0,0,0,1
4655,Websphere Communications CPG,1,1,0,0,0,0,0
4656,Websphere Communications CPG,0,0,0,0,0,0,0
4657,Rackspace Communications CPG,1,0,0,0,0,1,0
4658,Innowar -CommShared061711 CPG,0,0,0,0,0,0,0
4659,Liberty CommercialQuickQuoter CPG,1,0,0,0,1,0,0
4660,oracle CommercialNamedAccountList-Q22012 CPG,5,5,0,0,0,0,0
4661,Free CommerceChannel CPG,0,0,0,0,0,0,0
4662,Product CommonPlatforms CPG,0,0,0,0,0,0,0
4663,WP CommericalCampaign2-Q22012 CPG,0,0,0,0,0,0,0
4664,WP Commercial2012-04 CPG,0,0,0,0,0,0,0
4665,efax CommerceMarketingChannel CPG,10,10,0,0,0,0,0
4666,healthcare Commerce CPG,4,3,1,0,0,0,0
4667,test Commerce CPG,1,1,0,0,0,0,0
4668,Bronto Commerce CPG,9,1,0,0,0,0,0
4669,Bronto Commerce CPG,3,3,0,0,0,0,0
4670,Mirus -Comm061711 CPG,0,0,0,0,0,0,0
4671,Texas Commerce CPG,6,6,0,0,0,0,0
4672,IBM Commerce CPG,0,0,0,0,0,0,0
4673,Achievers Commerce CPG,0,0,0,0,0,0,0
4674,Digital M&AQ42011 CPG,5,14,0,0,1,0,1
4675,eCalligraphus Collaborator CPG,0,0,0,0,0,0,0
4676,Why Collaboration CPG,0,0,0,0,0,0,0
4677,eBook Collaboration CPG,9,17,0,0,1,0,2
4678,Autonomy Collaboration CPG,1,1,0,0,0,0,0
4679,test CognosOfficeofFinance-71911 CPG,7,17,0,0,1,0,2
4680,Choosing Cognos-Marketing CPG,1,0,0,0,1,0,0
4681,IVCi CognosLiveEvent12511 CPG,10,0,0,0,0,0,0
4682,Quest Cognos-IndustryQ372111 CPG,0,0,0,0,0,0,0
4683,HP CognosVirtual CPG,8,0,0,0,0,0,0
4684,Canon CognosRetail CPG,0,0,0,0,0,0,0
4685,Semiconductor Cognos-IndustryQ252411 CPG,6,6,0,0,0,0,0
4686,GFI CognosAnalytics110410 CPG,1,0,0,0,1,0,0
4687,wireless Cognos2012CPL CPG,4,0,0,0,1,0,0
4688,Zero Cognos CPG,1,1,0,0,0,0,0
4689,New COGMarketing CPG,0,0,0,0,0,0,0
4690,Adapting COGHealthcare CPG,0,0,0,0,0,0,0
4691,"Workday, CoequityProgram CPG",0,0,0,0,0,0,0
4692,Netezza Cognos CPG,1,0,0,0,0,0,1
4693,SAS Cognos CPG,0,0,0,0,0,0,0
4694,Netezza Cognos CPG,0,0,0,0,0,0,0
4695,Netezza COGGOV CPG,0,0,0,0,0,0,0
4696,SAS Cognos CPG,1,1,0,0,0,0,0
4697,SpectorSoft Cognos80210 CPG,10,10,0,0,0,0,0
4698,Multi-Channel COM CPG,1,1,0,0,0,0,0
4699,Yorktel Coequity_Lead CPG,1,1,0,0,0,0,0
4700,E-Commerce Coding CPG,10,10,0,0,0,0,0
4701,Streamlining CODA71311 CPG,1,1,0,0,0,0,0
4702,SC CODA71311 CPG,1,0,0,0,0,0,1
4703,Unica Coda CPG,1,1,0,0,0,0,0
4704,Wipro CoatWANOptimization-Q42011 CPG,4,3,0,0,0,0,1
4705,iDashboards CoatQ42011 CPG,0,0,0,0,0,0,0
4706,Dell Coat-No CPG,4,3,0,0,0,0,1
4707,On-demand Collaborator CPG,2,5,0,0,0,0,0
4708,Make CoatInc. CPG,1,1,0,0,0,0,0
4709,2012 Coat2012 CPG,0,0,0,0,0,0,0
4710,Faronics Coat12209 CPG,2,0,1,0,1,0,0
4711,Arbor Coat CPG,4,5,1,0,0,0,0
4712,Aerohive Coat CPG,1,1,0,0,0,0,0
4713,Exel cmp CPG,0,0,0,0,0,0,0
4714,Technical CMO CPG,1,1,0,0,0,0,0
4715,Risk CMMS12 CPG,2,2,0,0,0,0,0
4716,Access CMMS11 CPG,1,0,0,0,1,0,0
4717,Are CMMS11 CPG,0,0,0,0,0,0,0
4718,Intelladon Coat CPG,0,0,0,0,0,0,0
4719,SAS COGNonProfit CPG,9,9,0,0,0,0,0
4720,CyrusOne Intelligence CPG,2,2,0,0,0,0,0
4721,LogMeIn Cognos CPG,6,6,0,0,0,0,0
4722,TeamQuest Education CPG,0,0,0,0,0,0,0
4723,TeamQuest DWA CPG,0,0,0,0,0,0,0
4724,Eloqua deleteme CPG,1,0,0,0,0,1,0
4725,SF Concepts CPG,3,0,1,0,2,0,0
4726,Liaison Coast CPG,1,1,0,0,0,0,0
4727,Keas -CMORoundtables CPG,1,0,1,0,0,0,0
4728,Ultimate CLP CPG,0,0,0,0,0,0,0
4729,Basic CLP CPG,0,0,0,0,0,0,0
4730,Rise_March_April CLP CPG,0,0,0,0,0,0,0
4731,Kaseya Cloudreport CPG,0,0,0,0,0,0,0
4732,Neolane CloudQ1 CPG,5,5,0,0,0,0,0
4733,HP CLP CPG,5,1,0,0,0,0,4
4734,ENERGY CloudPANIDGAug-Sept'12 CPG,0,0,0,0,0,0,0
4735,techtest CloudNA51611 CPG,1,1,0,0,0,0,0
4736,Multi-Channel CloudJune11 CPG,1,1,0,0,0,0,0
4737,AV CloudEUQ42011 CPG,2,2,0,0,0,0,0
4738,testset Cloud41955 CPG,1,1,0,0,0,0,0
4739,Nearshore Cloud-41924 CPG,3,0,0,1,2,0,0
4740,fggadgdeera Cloud CPG,2,1,0,0,1,0,0
4741,rPath Cloudburst CPG,0,0,0,0,0,0,0
4742,CA Cloud CPG,1,1,0,0,0,0,0
4743,EMC Cloud CPG,0,0,0,0,0,0,0
4744,newt3sy Cloud CPG,1,1,0,0,0,0,0
4745,Syncplicity Cloud CPG,2,2,0,0,0,0,0
4746,Make Cloud CPG,16,16,0,0,0,0,0
4747,dfsdfdsfsdf Cloud CPG,8,8,0,0,0,0,0
4748,AU Cloud CPG,8,8,0,0,0,0,0
4749,2011 EMRPack CPG,0,0,0,0,0,0,0
4750,2011 EMP91708 CPG,0,0,0,0,0,0,0
4751,Port25 Cloud CPG,10,1,0,0,0,0,0
4752,BMC Cloud CPG,0,0,0,0,0,0,0
4753,rt Cloud CPG,2,2,0,0,0,0,0
4754,FuseSource CLIENTCAMPAIGN CPG,0,0,0,0,0,0,0
4755,Collabnet CIStorageLeadGenFY11 CPG,0,0,0,0,0,0,0
4756,Exoprise CIStorageLeadGen CPG,1,1,0,0,0,0,0
4757,BlueCat CIStorage CPG,0,0,0,0,0,0,0
4758,CBLG CIStorage CPG,6,0,0,0,0,0,0
4759,Jive ClaimswithHigh-QualityData CPG,3,3,0,0,0,0,0
4760,Actiance Cloud CPG,3,3,0,0,0,0,0
4761,Virtual ClickSoftware CPG,4,3,0,0,0,0,1
4762,Virtual Cleaning CPG,0,0,0,0,0,0,0
4763,HC ClientQ1F13 CPG,7,0,0,0,7,0,0
4764,Blackberry VideoITwhitepapersDecember12toDecember13 CPG,3,3,0,0,0,0,0
4765,PayPal cisco CPG,3,3,0,0,0,0,0
4766,Free CIIntelServersFY11 CPG,1,1,0,0,0,0,0
4767,ChannelAdvisor --CID:17862 CPG,7,7,0,0,0,0,0
4768,Cyrus FWP52109 CPG,2,2,0,0,0,0,0
4769,MedeAnalytics CIOzone CPG,0,0,0,0,0,0,0
4770,UKFast CIIntelServers CPG,3,3,0,0,0,0,0
4771,Navisite --CID:17862 CPG,1,1,0,0,0,0,0
4772,Mike --CID:17141 CPG,2,2,0,0,0,0,0
4773,Power CIAMDServersFY11 CPG,1,0,1,0,0,0,0
4774,Hitachi CIAMDServersFY11 CPG,1,0,1,0,0,0,0
4775,FourScout CI CPG,0,0,0,0,0,0,0
4776,AISC Chief_SDL91509 CPG,0,0,0,0,0,0,0
4777,IBM Checking CPG,0,0,0,0,0,0,0
4778,Accounts CI CPG,1,0,0,0,1,0,0
4779,Providea Chat CPG,2,1,0,1,0,0,0
4780,Data Charting CPG,5,3,2,0,0,0,0
4781,Dell -ChannelStorageezineQ3 CPG,1,0,1,0,0,0,0
4782,SAS -ChannelStorageeZine CPG,1,1,0,0,0,0,0
4783,Oracle ChannelezineQ3 CPG,1,1,0,0,0,0,0
4784,Metalogix ChanneleZine CPG,1,1,0,0,0,0,0
4785,Liaison -ChannelDataCentereZineJune2011 CPG,1,1,0,0,0,0,0
4786,Silverpop ChannelCentereZineJune2011 CPG,0,0,0,0,0,0,0
4787,Jive ChannelCentereZine CPG,1,0,0,0,0,1,0
4788,Calpont ChainSoftware CPG,0,0,0,0,0,0,0
4789,Calpont CG2012 CPG,1,1,0,0,0,0,0
4790,Coverity Chalmers CPG,3,8,0,0,0,0,0
4791,Coverity ChalkFeb2011 CPG,7,7,0,0,0,0,0
4792,Box ChannelCentereZine-Fall CPG,9,5,1,0,0,0,3
4793,Tripwire CFM CPG,0,0,0,0,0,0,0
4794,CA CFM CPG,3,3,0,0,0,0,0
